,x,y,z,r_dist,r,uni,passes,residence_time,burnup
3534,14.1463,21.2195,94.2439,97.63348642320419,2,u_fuel_pebble,5,184.0,55.2
3535,-11.3171,24.0488,94.2439,97.92003993595999,2,u_fuel_pebble,1,24.0,7.199999999999999
3536,-5.65854,24.0488,94.2439,97.4283148965515,2,u_fuel_pebble,4,144.0,43.199999999999996
3537,0.0,24.0488,94.2439,97.26385489301768,2,u_fuel_pebble,2,64.0,19.2
3538,5.65854,24.0488,94.2439,97.4283148965515,2,u_fuel_pebble,3,104.0,31.200000000000003
3539,11.3171,24.0488,94.2439,97.92003993595999,2,u_fuel_pebble,2,64.0,19.2
3540,-2.82927,26.878,94.2439,98.04256391967164,2,u_fuel_pebble,4,144.0,43.199999999999996
3541,2.82927,26.878,94.2439,98.04256391967164,2,u_fuel_pebble,3,104.0,31.200000000000003
3542,-2.82927,-26.878,97.0732,100.76526093338369,2,u_fuel_pebble,3,104.0,31.200000000000003
3543,2.82927,-26.878,97.0732,100.76526093338369,2,u_fuel_pebble,5,184.0,55.2
3544,-11.3171,-24.0488,97.0732,100.64605154744025,2,u_fuel_pebble,5,184.0,55.2
3545,-5.65854,-24.0488,97.0732,100.16770944077537,2,u_fuel_pebble,1,24.0,7.199999999999999
3546,0.0,-24.0488,97.0732,100.00775439774658,2,u_fuel_pebble,2,64.0,19.2
3547,5.65854,-24.0488,97.0732,100.16770944077537,2,u_fuel_pebble,1,24.0,7.199999999999999
3548,11.3171,-24.0488,97.0732,100.64605154744025,2,u_fuel_pebble,5,184.0,55.2
3549,-14.1463,-21.2195,97.0732,100.36728123337805,2,u_fuel_pebble,4,144.0,43.199999999999996
3550,-8.4878,-21.2195,97.0732,99.72720836025644,2,u_fuel_pebble,4,144.0,43.199999999999996
3551,-2.82927,-21.2195,97.0732,99.4056241226969,2,u_fuel_pebble,5,184.0,55.2
3552,2.82927,-21.2195,97.0732,99.4056241226969,2,u_fuel_pebble,3,104.0,31.200000000000003
3553,8.4878,-21.2195,97.0732,99.72720836025644,2,u_fuel_pebble,2,64.0,19.2
3554,14.1463,-21.2195,97.0732,100.36728123337805,2,u_fuel_pebble,3,104.0,31.200000000000003
3555,-16.9756,-18.3902,97.0732,100.24757657739164,2,u_fuel_pebble,1,24.0,7.199999999999999
3556,-11.3171,-18.3902,97.0732,99.44587656956925,2,u_fuel_pebble,4,144.0,43.199999999999996
3557,-5.65854,-18.3902,97.0732,98.96173345900728,2,u_fuel_pebble,3,104.0,31.200000000000003
3558,0.0,-18.3902,97.0732,98.79982598304514,2,u_fuel_pebble,2,64.0,19.2
3559,5.65854,-18.3902,97.0732,98.96173345900728,2,u_fuel_pebble,5,184.0,55.2
3560,11.3171,-18.3902,97.0732,99.44587656956925,2,u_fuel_pebble,3,104.0,31.200000000000003
3561,16.9756,-18.3902,97.0732,100.24757657739164,2,u_fuel_pebble,3,104.0,31.200000000000003
3562,-19.8049,-15.561,97.0732,100.28751140221797,2,u_fuel_pebble,1,24.0,7.199999999999999
3563,-14.1463,-15.561,97.0732,99.32506573332837,2,u_fuel_pebble,2,64.0,19.2
3564,-8.4878,-15.561,97.0732,98.67823279771483,2,u_fuel_pebble,4,144.0,43.199999999999996
3565,-2.82927,-15.561,97.0732,98.35321879823202,2,u_fuel_pebble,4,144.0,43.199999999999996
3566,2.82927,-15.561,97.0732,98.35321879823202,2,u_fuel_pebble,3,104.0,31.200000000000003
3567,8.4878,-15.561,97.0732,98.67823279771483,2,u_fuel_pebble,1,24.0,7.199999999999999
3568,14.1463,-15.561,97.0732,99.32506573332837,2,u_fuel_pebble,2,64.0,19.2
3569,19.8049,-15.561,97.0732,100.28751140221797,2,u_fuel_pebble,2,64.0,19.2
3570,-22.6341,-12.7317,97.0732,100.48683906830784,2,u_fuel_pebble,3,104.0,31.200000000000003
3571,-16.9756,-12.7317,97.0732,99.36535280715306,2,u_fuel_pebble,4,144.0,43.199999999999996
3572,-11.3171,-12.7317,97.0732,98.55647667982049,2,u_fuel_pebble,2,64.0,19.2
3573,-5.65854,-12.7317,97.0732,98.06794286647191,2,u_fuel_pebble,5,184.0,55.2
3574,0.0,-12.7317,97.0732,97.90455731542838,2,u_fuel_pebble,2,64.0,19.2
3575,5.65854,-12.7317,97.0732,98.06794286647191,2,u_fuel_pebble,4,144.0,43.199999999999996
3576,11.3171,-12.7317,97.0732,98.55647667982049,2,u_fuel_pebble,5,184.0,55.2
3577,16.9756,-12.7317,97.0732,99.36535280715306,2,u_fuel_pebble,1,24.0,7.199999999999999
3578,22.6341,-12.7317,97.0732,100.48683906830784,2,u_fuel_pebble,2,64.0,19.2
3579,-25.4634,-9.90244,97.0732,100.84467866850288,2,u_fuel_pebble,1,24.0,7.199999999999999
3580,-19.8049,-9.90244,97.0732,99.56655332089989,2,u_fuel_pebble,1,24.0,7.199999999999999
3581,-14.1463,-9.90244,97.0732,98.59707034128144,2,u_fuel_pebble,2,64.0,19.2
3582,-8.4878,-9.90244,97.0732,97.94542983229795,2,u_fuel_pebble,1,24.0,7.199999999999999
3583,-2.82927,-9.90244,97.0732,97.61797603375364,2,u_fuel_pebble,2,64.0,19.2
3584,2.82927,-9.90244,97.0732,97.61797603375364,2,u_fuel_pebble,3,104.0,31.200000000000003
3585,8.4878,-9.90244,97.0732,97.94542983229795,2,u_fuel_pebble,2,64.0,19.2
3586,14.1463,-9.90244,97.0732,98.59707034128144,2,u_fuel_pebble,1,24.0,7.199999999999999
3587,19.8049,-9.90244,97.0732,99.56655332089989,2,u_fuel_pebble,3,104.0,31.200000000000003
3588,25.4634,-9.90244,97.0732,100.84467866850288,2,u_fuel_pebble,3,104.0,31.200000000000003
3589,-22.6341,-7.07317,97.0732,99.92766571324931,2,u_fuel_pebble,5,184.0,55.2
3590,-16.9756,-7.07317,97.0732,98.79983242621873,2,u_fuel_pebble,2,64.0,19.2
3591,-11.3171,-7.07317,97.0732,97.98628804327113,2,u_fuel_pebble,5,184.0,55.2
3592,-5.65854,-7.07317,97.0732,97.49489713323719,2,u_fuel_pebble,2,64.0,19.2
3593,0.0,-7.07317,97.0732,97.33054963416625,2,u_fuel_pebble,5,184.0,55.2
3594,5.65854,-7.07317,97.0732,97.49489713323719,2,u_fuel_pebble,3,104.0,31.200000000000003
3595,11.3171,-7.07317,97.0732,97.98628804327113,2,u_fuel_pebble,3,104.0,31.200000000000003
3596,16.9756,-7.07317,97.0732,98.79983242621873,2,u_fuel_pebble,3,104.0,31.200000000000003
3597,22.6341,-7.07317,97.0732,99.92766571324931,2,u_fuel_pebble,3,104.0,31.200000000000003
3598,-25.4634,-4.2439,97.0732,100.44700884053242,2,u_fuel_pebble,4,144.0,43.199999999999996
3599,-19.8049,-4.2439,97.0732,99.16375804425728,2,u_fuel_pebble,1,24.0,7.199999999999999
3600,-14.1463,-4.2439,97.0732,98.19029814161887,2,u_fuel_pebble,2,64.0,19.2
3601,-8.4878,-4.2439,97.0732,97.53594001336123,2,u_fuel_pebble,1,24.0,7.199999999999999
3602,-2.82927,-4.2439,97.0732,97.20710680903377,2,u_fuel_pebble,2,64.0,19.2
3603,2.82927,-4.2439,97.0732,97.20710680903377,2,u_fuel_pebble,3,104.0,31.200000000000003
3604,8.4878,-4.2439,97.0732,97.53594001336123,2,u_fuel_pebble,2,64.0,19.2
3605,14.1463,-4.2439,97.0732,98.19029814161887,2,u_fuel_pebble,4,144.0,43.199999999999996
3606,19.8049,-4.2439,97.0732,99.16375804425728,2,u_fuel_pebble,4,144.0,43.199999999999996
3607,25.4634,-4.2439,97.0732,100.44700884053242,2,u_fuel_pebble,4,144.0,43.199999999999996
3608,-22.6341,-1.41463,97.0732,99.68705943645293,2,u_fuel_pebble,4,144.0,43.199999999999996
3609,-16.9756,-1.41463,97.0732,98.55647280436177,2,u_fuel_pebble,1,24.0,7.199999999999999
3610,-11.3171,-1.41463,97.0732,97.74090284362478,2,u_fuel_pebble,2,64.0,19.2
3611,-5.65854,-1.41463,97.0732,97.24827202170998,2,u_fuel_pebble,4,144.0,43.199999999999996
3612,0.0,-1.41463,97.0732,97.08350702501893,2,u_fuel_pebble,4,144.0,43.199999999999996
3613,5.65854,-1.41463,97.0732,97.24827202170998,2,u_fuel_pebble,4,144.0,43.199999999999996
3614,11.3171,-1.41463,97.0732,97.74090284362478,2,u_fuel_pebble,2,64.0,19.2
3615,16.9756,-1.41463,97.0732,98.55647280436177,2,u_fuel_pebble,3,104.0,31.200000000000003
3616,22.6341,-1.41463,97.0732,99.68705943645293,2,u_fuel_pebble,5,184.0,55.2
3617,-25.4634,1.41463,97.0732,100.36728588457945,2,u_fuel_pebble,5,184.0,55.2
3618,-19.8049,1.41463,97.0732,99.08300258009393,2,u_fuel_pebble,4,144.0,43.199999999999996
3619,-14.1463,1.41463,97.0732,98.10874140445846,2,u_fuel_pebble,3,104.0,31.200000000000003
3620,-8.4878,1.41463,97.0732,97.45383566138841,2,u_fuel_pebble,3,104.0,31.200000000000003
3621,-2.82927,1.41463,97.0732,97.12472447842413,2,u_fuel_pebble,3,104.0,31.200000000000003
3622,2.82927,1.41463,97.0732,97.12472447842413,2,u_fuel_pebble,4,144.0,43.199999999999996
3623,8.4878,1.41463,97.0732,97.45383566138841,2,u_fuel_pebble,2,64.0,19.2
3624,14.1463,1.41463,97.0732,98.10874140445846,2,u_fuel_pebble,4,144.0,43.199999999999996
3625,19.8049,1.41463,97.0732,99.08300258009393,2,u_fuel_pebble,3,104.0,31.200000000000003
3626,25.4634,1.41463,97.0732,100.36728588457945,2,u_fuel_pebble,2,64.0,19.2
3627,-22.6341,4.2439,97.0732,99.76732595524449,2,u_fuel_pebble,5,184.0,55.2
3628,-16.9756,4.2439,97.0732,98.63765934373139,2,u_fuel_pebble,5,184.0,55.2
3629,-11.3171,4.2439,97.0732,97.82276625540703,2,u_fuel_pebble,2,64.0,19.2
3630,-5.65854,4.2439,97.0732,97.33054977950961,2,u_fuel_pebble,1,24.0,7.199999999999999
3631,0.0,4.2439,97.0732,97.16592430193829,2,u_fuel_pebble,3,104.0,31.200000000000003
3632,5.65854,4.2439,97.0732,97.33054977950961,2,u_fuel_pebble,1,24.0,7.199999999999999
3633,11.3171,4.2439,97.0732,97.82276625540703,2,u_fuel_pebble,3,104.0,31.200000000000003
3634,16.9756,4.2439,97.0732,98.63765934373139,2,u_fuel_pebble,3,104.0,31.200000000000003
3635,22.6341,4.2439,97.0732,99.76732595524449,2,u_fuel_pebble,4,144.0,43.199999999999996
3636,-25.4634,7.07317,97.0732,100.6062653697517,2,u_fuel_pebble,4,144.0,43.199999999999996
3637,-19.8049,7.07317,97.0732,99.32507214242987,2,u_fuel_pebble,4,144.0,43.199999999999996
3638,-14.1463,7.07317,97.0732,98.35320887382831,2,u_fuel_pebble,3,104.0,31.200000000000003
3639,-8.4878,7.07317,97.0732,97.69994186758198,2,u_fuel_pebble,4,144.0,43.199999999999996
3640,-2.82927,7.07317,97.0732,97.37166251441843,2,u_fuel_pebble,2,64.0,19.2
3641,2.82927,7.07317,97.0732,97.37166251441843,2,u_fuel_pebble,2,64.0,19.2
3642,8.4878,7.07317,97.0732,97.69994186758198,2,u_fuel_pebble,1,24.0,7.199999999999999
3643,14.1463,7.07317,97.0732,98.35320887382831,2,u_fuel_pebble,3,104.0,31.200000000000003
3644,19.8049,7.07317,97.0732,99.32507214242987,2,u_fuel_pebble,5,184.0,55.2
3645,25.4634,7.07317,97.0732,100.6062653697517,2,u_fuel_pebble,1,24.0,7.199999999999999
3646,-22.6341,9.90244,97.0732,100.16769418831403,2,u_fuel_pebble,1,24.0,7.199999999999999
3647,-16.9756,9.90244,97.0732,99.04259422871354,2,u_fuel_pebble,4,144.0,43.199999999999996
3648,-11.3171,9.90244,97.0732,98.23106040659238,2,u_fuel_pebble,5,184.0,55.2
3649,-5.65854,9.90244,97.0732,97.7409000936926,2,u_fuel_pebble,3,104.0,31.200000000000003
3650,0.0,9.90244,97.0732,97.57696693479257,2,u_fuel_pebble,2,64.0,19.2
3651,5.65854,9.90244,97.0732,97.7409000936926,2,u_fuel_pebble,5,184.0,55.2
3652,11.3171,9.90244,97.0732,98.23106040659238,2,u_fuel_pebble,4,144.0,43.199999999999996
3653,16.9756,9.90244,97.0732,99.04259422871354,2,u_fuel_pebble,2,64.0,19.2
3654,22.6341,9.90244,97.0732,100.16769418831403,2,u_fuel_pebble,3,104.0,31.200000000000003
3655,-19.8049,12.7317,97.0732,99.88761888812847,2,u_fuel_pebble,1,24.0,7.199999999999999
3656,-14.1463,12.7317,97.0732,98.9212825777143,2,u_fuel_pebble,4,144.0,43.199999999999996
3657,-8.4878,12.7317,97.0732,98.27179194443337,2,u_fuel_pebble,5,184.0,55.2
3658,-2.82927,12.7317,97.0732,97.9454292545747,2,u_fuel_pebble,4,144.0,43.199999999999996
3659,2.82927,12.7317,97.0732,97.9454292545747,2,u_fuel_pebble,3,104.0,31.200000000000003
3660,8.4878,12.7317,97.0732,98.27179194443337,2,u_fuel_pebble,1,24.0,7.199999999999999
3661,14.1463,12.7317,97.0732,98.9212825777143,2,u_fuel_pebble,4,144.0,43.199999999999996
3662,19.8049,12.7317,97.0732,99.88761888812847,2,u_fuel_pebble,1,24.0,7.199999999999999
3663,-22.6341,15.561,97.0732,100.88435637922264,2,u_fuel_pebble,4,144.0,43.199999999999996
3664,-16.9756,15.561,97.0732,99.76733871663612,2,u_fuel_pebble,2,64.0,19.2
3665,-11.3171,15.561,97.0732,98.96174832555253,2,u_fuel_pebble,5,184.0,55.2
3666,-5.65854,15.561,97.0732,98.47522507804489,2,u_fuel_pebble,5,184.0,55.2
3667,0.0,15.561,97.0732,98.31251639155617,2,u_fuel_pebble,4,144.0,43.199999999999996
3668,5.65854,15.561,97.0732,98.47522507804489,2,u_fuel_pebble,3,104.0,31.200000000000003
3669,11.3171,15.561,97.0732,98.96174832555253,2,u_fuel_pebble,3,104.0,31.200000000000003
3670,16.9756,15.561,97.0732,99.76733871663612,2,u_fuel_pebble,3,104.0,31.200000000000003
3671,22.6341,15.561,97.0732,100.88435637922264,2,u_fuel_pebble,4,144.0,43.199999999999996
3672,-19.8049,18.3902,97.0732,100.76527019906214,2,u_fuel_pebble,5,184.0,55.2
3673,-14.1463,18.3902,97.0732,99.80743167705499,2,u_fuel_pebble,4,144.0,43.199999999999996
3674,-8.4878,18.3902,97.0732,99.16374520519079,2,u_fuel_pebble,2,64.0,19.2
3675,-2.82927,18.3902,97.0732,98.8403277160335,2,u_fuel_pebble,5,184.0,55.2
3676,2.82927,18.3902,97.0732,98.8403277160335,2,u_fuel_pebble,1,24.0,7.199999999999999
3677,8.4878,18.3902,97.0732,99.16374520519079,2,u_fuel_pebble,4,144.0,43.199999999999996
3678,14.1463,18.3902,97.0732,99.80743167705499,2,u_fuel_pebble,2,64.0,19.2
3679,19.8049,18.3902,97.0732,100.76527019906214,2,u_fuel_pebble,3,104.0,31.200000000000003
3680,-16.9756,21.2195,97.0732,100.8049816916307,2,u_fuel_pebble,2,64.0,19.2
3681,-11.3171,21.2195,97.0732,100.00775015417555,2,u_fuel_pebble,2,64.0,19.2
3682,-5.65854,21.2195,97.0732,99.52634029954883,2,u_fuel_pebble,3,104.0,31.200000000000003
3683,0.0,21.2195,97.0732,99.36535280715306,2,u_fuel_pebble,3,104.0,31.200000000000003
3684,5.65854,21.2195,97.0732,99.52634029954883,2,u_fuel_pebble,1,24.0,7.199999999999999
3685,11.3171,21.2195,97.0732,100.00775015417555,2,u_fuel_pebble,2,64.0,19.2
3686,16.9756,21.2195,97.0732,100.8049816916307,2,u_fuel_pebble,5,184.0,55.2
3687,-14.1463,24.0488,97.0732,101.00331055648623,2,u_fuel_pebble,3,104.0,31.200000000000003
3688,-8.4878,24.0488,97.0732,100.36729391848722,2,u_fuel_pebble,4,144.0,43.199999999999996
3689,-2.82927,24.0488,97.0732,100.04776713356925,2,u_fuel_pebble,4,144.0,43.199999999999996
3690,2.82927,24.0488,97.0732,100.04776713356925,2,u_fuel_pebble,2,64.0,19.2
3691,8.4878,24.0488,97.0732,100.36729391848722,2,u_fuel_pebble,5,184.0,55.2
3692,14.1463,24.0488,97.0732,101.00331055648623,2,u_fuel_pebble,1,24.0,7.199999999999999
3693,-5.65854,26.878,97.0732,100.88435020939373,2,u_fuel_pebble,5,184.0,55.2
3694,0.0,26.878,97.0732,100.72553321894107,2,u_fuel_pebble,3,104.0,31.200000000000003
3695,5.65854,26.878,97.0732,100.88435020939373,2,u_fuel_pebble,1,24.0,7.199999999999999
3696,-5.65854,-26.878,99.9024,103.60953375385684,2,u_fuel_pebble,4,144.0,43.199999999999996
3697,0.0,-26.878,99.9024,103.45490036610155,2,u_fuel_pebble,3,104.0,31.200000000000003
3698,5.65854,-26.878,99.9024,103.60953375385684,2,u_fuel_pebble,5,184.0,55.2
3699,-14.1463,-24.0488,99.9024,103.72536869488583,2,u_fuel_pebble,2,64.0,19.2
3700,-8.4878,-24.0488,99.9024,103.10614460855376,2,u_fuel_pebble,1,24.0,7.199999999999999
3701,-2.82927,-24.0488,99.9024,102.79513157700076,2,u_fuel_pebble,5,184.0,55.2
3702,2.82927,-24.0488,99.9024,102.79513157700076,2,u_fuel_pebble,4,144.0,43.199999999999996
3703,8.4878,-24.0488,99.9024,103.10614460855376,2,u_fuel_pebble,1,24.0,7.199999999999999
3704,14.1463,-24.0488,99.9024,103.72536869488583,2,u_fuel_pebble,3,104.0,31.200000000000003
3705,-16.9756,-21.2195,99.9024,103.53225440108024,2,u_fuel_pebble,1,24.0,7.199999999999999
3706,-11.3171,-21.2195,99.9024,102.75618452638264,2,u_fuel_pebble,4,144.0,43.199999999999996
3707,-5.65854,-21.2195,99.9024,102.28771080115929,2,u_fuel_pebble,4,144.0,43.199999999999996
3708,0.0,-21.2195,99.9024,102.13107610326057,2,u_fuel_pebble,1,24.0,7.199999999999999
3709,5.65854,-21.2195,99.9024,102.28771080115929,2,u_fuel_pebble,5,184.0,55.2
3710,11.3171,-21.2195,99.9024,102.75618452638264,2,u_fuel_pebble,5,184.0,55.2
3711,16.9756,-21.2195,99.9024,103.53225440108024,2,u_fuel_pebble,3,104.0,31.200000000000003
3712,-19.8049,-18.3902,99.9024,103.4935893947543,2,u_fuel_pebble,3,104.0,31.200000000000003
3713,-14.1463,-18.3902,99.9024,102.5612343212093,2,u_fuel_pebble,2,64.0,19.2
3714,-8.4878,-18.3902,99.9024,101.93493871406407,2,u_fuel_pebble,1,24.0,7.199999999999999
3715,-2.82927,-18.3902,99.9024,101.62034122424949,2,u_fuel_pebble,1,24.0,7.199999999999999
3716,2.82927,-18.3902,99.9024,101.62034122424949,2,u_fuel_pebble,5,184.0,55.2
3717,8.4878,-18.3902,99.9024,101.93493871406407,2,u_fuel_pebble,4,144.0,43.199999999999996
3718,14.1463,-18.3902,99.9024,102.5612343212093,2,u_fuel_pebble,1,24.0,7.199999999999999
3719,19.8049,-18.3902,99.9024,103.4935893947543,2,u_fuel_pebble,1,24.0,7.199999999999999
3720,-22.6341,-15.561,99.9024,103.6095397614042,2,u_fuel_pebble,3,104.0,31.200000000000003
3721,-16.9756,-15.561,99.9024,102.5222182852088,2,u_fuel_pebble,2,64.0,19.2
3722,-11.3171,-15.561,99.9024,101.73844405715079,2,u_fuel_pebble,3,104.0,31.200000000000003
3723,-5.65854,-15.561,99.9024,101.26526216670551,2,u_fuel_pebble,1,24.0,7.199999999999999
3724,0.0,-15.561,99.9024,101.10704350716621,2,u_fuel_pebble,3,104.0,31.200000000000003
3725,5.65854,-15.561,99.9024,101.26526216670551,2,u_fuel_pebble,4,144.0,43.199999999999996
3726,11.3171,-15.561,99.9024,101.73844405715079,2,u_fuel_pebble,1,24.0,7.199999999999999
3727,16.9756,-15.561,99.9024,102.5222182852088,2,u_fuel_pebble,5,184.0,55.2
3728,22.6341,-15.561,99.9024,103.6095397614042,2,u_fuel_pebble,5,184.0,55.2
3729,-19.8049,-12.7317,99.9024,102.63927013896776,2,u_fuel_pebble,2,64.0,19.2
3730,-14.1463,-12.7317,99.9024,101.69908315388099,2,u_fuel_pebble,2,64.0,19.2
3731,-8.4878,-12.7317,99.9024,101.06744510221876,2,u_fuel_pebble,2,64.0,19.2
3732,-2.82927,-12.7317,99.9024,100.75013885540257,2,u_fuel_pebble,5,184.0,55.2
3733,2.82927,-12.7317,99.9024,100.75013885540257,2,u_fuel_pebble,2,64.0,19.2
3734,8.4878,-12.7317,99.9024,101.06744510221876,2,u_fuel_pebble,1,24.0,7.199999999999999
3735,14.1463,-12.7317,99.9024,101.69908315388099,2,u_fuel_pebble,5,184.0,55.2
3736,19.8049,-12.7317,99.9024,102.63927013896776,2,u_fuel_pebble,3,104.0,31.200000000000003
3737,-22.6341,-9.90244,99.9024,102.91185707450624,2,u_fuel_pebble,2,64.0,19.2
3738,-16.9756,-9.90244,99.9024,101.8170852022076,2,u_fuel_pebble,3,104.0,31.200000000000003
3739,-11.3171,-9.90244,99.9024,101.0278406981145,2,u_fuel_pebble,2,64.0,19.2
3740,-5.65854,-9.90244,99.9024,100.55131485289091,2,u_fuel_pebble,2,64.0,19.2
3741,0.0,-9.90244,99.9024,100.391971012196,2,u_fuel_pebble,4,144.0,43.199999999999996
3742,5.65854,-9.90244,99.9024,100.55131485289091,2,u_fuel_pebble,1,24.0,7.199999999999999
3743,11.3171,-9.90244,99.9024,101.0278406981145,2,u_fuel_pebble,2,64.0,19.2
3744,16.9756,-9.90244,99.9024,101.8170852022076,2,u_fuel_pebble,5,184.0,55.2
3745,22.6341,-9.90244,99.9024,102.91185707450624,2,u_fuel_pebble,3,104.0,31.200000000000003
3746,-25.4634,-7.07317,99.9024,103.33878264799185,2,u_fuel_pebble,1,24.0,7.199999999999999
3747,-19.8049,-7.07317,99.9024,102.09188666891654,2,u_fuel_pebble,3,104.0,31.200000000000003
3748,-14.1463,-7.07317,99.9024,101.14661172426341,2,u_fuel_pebble,3,104.0,31.200000000000003
3749,-8.4878,-7.07317,99.9024,100.51150187142215,2,u_fuel_pebble,1,24.0,7.199999999999999
3750,-2.82927,-7.07317,99.9024,100.19243498559061,2,u_fuel_pebble,5,184.0,55.2
3751,2.82927,-7.07317,99.9024,100.19243498559061,2,u_fuel_pebble,4,144.0,43.199999999999996
3752,8.4878,-7.07317,99.9024,100.51150187142215,2,u_fuel_pebble,1,24.0,7.199999999999999
3753,14.1463,-7.07317,99.9024,101.14661172426341,2,u_fuel_pebble,3,104.0,31.200000000000003
3754,19.8049,-7.07317,99.9024,102.09188666891654,2,u_fuel_pebble,5,184.0,55.2
3755,25.4634,-7.07317,99.9024,103.33878264799185,2,u_fuel_pebble,3,104.0,31.200000000000003
3756,-22.6341,-4.2439,99.9024,102.52220586672918,2,u_fuel_pebble,4,144.0,43.199999999999996
3757,-16.9756,-4.2439,99.9024,101.42322814981783,2,u_fuel_pebble,2,64.0,19.2
3758,-11.3171,-4.2439,99.9024,100.63089468637352,2,u_fuel_pebble,5,184.0,55.2
3759,-5.65854,-4.2439,99.9024,100.15248018846862,2,u_fuel_pebble,4,144.0,43.199999999999996
3760,0.0,-4.2439,99.9024,99.99250078365877,2,u_fuel_pebble,1,24.0,7.199999999999999
3761,5.65854,-4.2439,99.9024,100.15248018846862,2,u_fuel_pebble,2,64.0,19.2
3762,11.3171,-4.2439,99.9024,100.63089468637352,2,u_fuel_pebble,1,24.0,7.199999999999999
3763,16.9756,-4.2439,99.9024,101.42322814981783,2,u_fuel_pebble,3,104.0,31.200000000000003
3764,22.6341,-4.2439,99.9024,102.52220586672918,2,u_fuel_pebble,5,184.0,55.2
3765,-25.4634,-1.41463,99.9024,103.10613678805399,2,u_fuel_pebble,2,64.0,19.2
3766,-19.8049,-1.41463,99.9024,101.85639286665761,2,u_fuel_pebble,4,144.0,43.199999999999996
3767,-14.1463,-1.41463,99.9024,100.90891193292543,2,u_fuel_pebble,1,24.0,7.199999999999999
3768,-8.4878,-1.41463,99.9024,100.27229653616646,2,u_fuel_pebble,4,144.0,43.199999999999996
3769,-2.82927,-1.41463,99.9024,99.95246606527425,2,u_fuel_pebble,3,104.0,31.200000000000003
3770,2.82927,-1.41463,99.9024,99.95246606527425,2,u_fuel_pebble,1,24.0,7.199999999999999
3771,8.4878,-1.41463,99.9024,100.27229653616646,2,u_fuel_pebble,1,24.0,7.199999999999999
3772,14.1463,-1.41463,99.9024,100.90891193292543,2,u_fuel_pebble,2,64.0,19.2
3773,19.8049,-1.41463,99.9024,101.85639286665761,2,u_fuel_pebble,3,104.0,31.200000000000003
3774,25.4634,-1.41463,99.9024,103.10613678805399,2,u_fuel_pebble,5,184.0,55.2
3775,-22.6341,1.41463,99.9024,102.44409786125748,2,u_fuel_pebble,4,144.0,43.199999999999996
3776,-16.9756,1.41463,99.9024,101.34427314435138,2,u_fuel_pebble,3,104.0,31.200000000000003
3777,-11.3171,1.41463,99.9024,100.55131752596233,2,u_fuel_pebble,1,24.0,7.199999999999999
3778,-5.65854,1.41463,99.9024,100.07252259600784,2,u_fuel_pebble,5,184.0,55.2
3779,0.0,1.41463,99.9024,99.91241516346655,2,u_fuel_pebble,4,144.0,43.199999999999996
3780,5.65854,1.41463,99.9024,100.07252259600784,2,u_fuel_pebble,5,184.0,55.2
3781,11.3171,1.41463,99.9024,100.55131752596233,2,u_fuel_pebble,5,184.0,55.2
3782,16.9756,1.41463,99.9024,101.34427314435138,2,u_fuel_pebble,2,64.0,19.2
3783,22.6341,1.41463,99.9024,102.44409786125748,2,u_fuel_pebble,1,24.0,7.199999999999999
3784,-25.4634,4.2439,99.9024,103.18374364467496,2,u_fuel_pebble,1,24.0,7.199999999999999
3785,-19.8049,4.2439,99.9024,101.93495120408897,2,u_fuel_pebble,2,64.0,19.2
3786,-14.1463,4.2439,99.9024,100.98820731481473,2,u_fuel_pebble,4,144.0,43.199999999999996
3787,-8.4878,4.2439,99.9024,100.35209495476415,2,u_fuel_pebble,2,64.0,19.2
3788,-2.82927,4.2439,99.9024,100.03251962088578,2,u_fuel_pebble,5,184.0,55.2
3789,2.82927,4.2439,99.9024,100.03251962088578,2,u_fuel_pebble,4,144.0,43.199999999999996
3790,8.4878,4.2439,99.9024,100.35209495476415,2,u_fuel_pebble,4,144.0,43.199999999999996
3791,14.1463,4.2439,99.9024,100.98820731481473,2,u_fuel_pebble,4,144.0,43.199999999999996
3792,19.8049,4.2439,99.9024,101.93495120408897,2,u_fuel_pebble,1,24.0,7.199999999999999
3793,25.4634,4.2439,99.9024,103.18374364467496,2,u_fuel_pebble,2,64.0,19.2
3794,-22.6341,7.07317,99.9024,102.67824376380275,2,u_fuel_pebble,1,24.0,7.199999999999999
3795,-16.9756,7.07317,99.9024,101.58095419402645,2,u_fuel_pebble,1,24.0,7.199999999999999
3796,-11.3171,7.07317,99.9024,100.78986066077728,2,u_fuel_pebble,3,104.0,31.200000000000003
3797,-5.65854,7.07317,99.9024,100.31220431503088,2,u_fuel_pebble,5,184.0,55.2
3798,0.0,7.07317,99.9024,100.1524800472205,2,u_fuel_pebble,4,144.0,43.199999999999996
3799,5.65854,7.07317,99.9024,100.31220431503088,2,u_fuel_pebble,1,24.0,7.199999999999999
3800,11.3171,7.07317,99.9024,100.78986066077728,2,u_fuel_pebble,5,184.0,55.2
3801,16.9756,7.07317,99.9024,101.58095419402645,2,u_fuel_pebble,1,24.0,7.199999999999999
3802,22.6341,7.07317,99.9024,102.67824376380275,2,u_fuel_pebble,3,104.0,31.200000000000003
3803,-25.4634,9.90244,99.9024,103.57090606571712,2,u_fuel_pebble,5,184.0,55.2
3804,-19.8049,9.90244,99.9024,102.32683864814548,2,u_fuel_pebble,3,104.0,31.200000000000003
3805,-14.1463,9.90244,99.9024,101.3837543564234,2,u_fuel_pebble,1,24.0,7.199999999999999
